,year,org_id,loan_amt,entity_structure,structure_edit,total_proj_cost,loan_pct,food_desert,food_desert_2,hffi_year,proj_desc,bus_type,activity,activity_2,activity_3,activity_other,latitude,longitude,street,address_2,city,state,zipcode,zipcode_4,fips,address,location,point,lat,long,alt,
955,2016,635,287784.3,,,291540,0.99,ERS,,,DISTRIBUTION OF WATER,NONRETAIL,,Distribution,Production and Distribution,,,,270 REDBUD DRIVE,,MOUNT VERNON,KY,40456,,21203950200,"270 REDBUD DRIVE,MOUNT VERNON,KY,40456",,,37.342823,-84.33141,,
956,2016,635,875000,,,875000,1,ERS,,,"Grocery Store with options for meals, fruits, vegetables, beverages all geared toward healthy eating",RETAIL,,Grocery Store,Grocery Store,,,,261 Midland Ave,,Lexington,KY,40505,,,"261 Midland Ave,Lexington,KY,40505","261, Midland Avenue, Bell Court, Lexington Manor, Lexington, Fayette County, Kentucky, 40508, United States of America","(38.0423952, -84.4836872, 0.0)",38.0423952,-84.4836872,0,
957,2016,635,722561.6,,,722561.6,1,ERS,,,Grocery store in the food desert,RETAIL,,Grocery Store,Grocery Store,,,,261 Midland Ave,,Lexington,KY,40505,,,"261 Midland Ave,Lexington,KY,40505","261, Midland Avenue, Bell Court, Lexington Manor, Lexington, Fayette County, Kentucky, 40508, United States of America","(38.0423952, -84.4836872, 0.0)",38.0423952,-84.4836872,0,
958,2016,635,67645,,,67645,1,ERS,,,RESTAURANT,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,416 CLAY ST,,HENDERSON,KY,42420,,21101020300,"416 CLAY ST,HENDERSON,KY,42420","416, Clay Street, Weaverton, Henderson, Henderson County, Kentucky, 42420, United States of America","(37.8331349529443, -87.59238642554047, 0.0)",37.83313495,-87.59238643,0,
959,2016,635,153520,,,157500,0.97,ERS,,,WHEAT AND FLOUR,NONRETAIL,,Other,Other,,,,110 North Mill St,,Fort Mitchell,KY,41017,,21117064600,"110 North Mill St,Fort Mitchell,KY,41017",,,39.046541,-84.57214,,
960,2016,635,151500,,,151500,1,ERS,,,MARKET AND STORE,RETAIL,,Grocery Store,Grocery Store,,,,486 Walton Ave,,LEXINGTON,KY,40502,,,"486 Walton Ave,LEXINGTON,KY,40502","Walton Avenue, Bell Court, Lexington Manor, Lexington, Fayette County, Kentucky, 40507, United States of America","(38.038809, -84.482636, 0.0)",38.038809,-84.482636,0,
961,2016,635,800000,,,800000,1,ERS,11000,,Kitchen Incubator assisting clients that deliver or mail unprepared packaged food/beverages and meal,RETAIL,,Other,Other,,,,1812 W Muhammad Ali Blvd,,Louisville,KY,40203,,,"1812 W Muhammad Ali Blvd,Louisville,KY,40203","1812, West Muhammad Ali Boulevard, Portland, Louisville, Jefferson County, Kentucky, 40203, United States of America","(38.2536055, -85.7814802, 0.0)",38.2536055,-85.7814802,0,
962,2016,635,495000,,,495000,1,ERS,,,"Grocery Store with options for meals, fruits, vegetables, beverages all geared toward healthy eating",RETAIL,,Grocery Store,Grocery Store,,,,225 Midland Ave,,Lexington,KY,40505,,,"225 Midland Ave,Lexington,KY,40505","225, Midland Avenue, Bell Court, Lexington Manor, Lexington, Fayette County, Kentucky, 40508, United States of America","(38.0424072, -84.4841389, 0.0)",38.0424072,-84.4841389,0,
963,2016,635,228511,,,228511,1,ERS,,,Grocery Store,RETAIL,,Grocery Store,Grocery Store,,,,12335 Iron Works Rd,,Winchester,KY,40391,,,"12335 Iron Works Rd,Winchester,KY,40391",,,37.929295,-84.00652,,
964,2016,635,168780,,,168780,1,ERS,,,Restaurant serving local grown foods and goods to an undeserved area,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,989 Della Dr,,Lexington,KY,40504,,,"989 Della Dr,Lexington,KY,40504","989, Della Drive, The Lane, Gardenside, Lexington, Fayette County, Kentucky, 40504, United States of America","(38.0380741, -84.54516464855631, 0.0)",38.0380741,-84.54516465,0,
965,2016,635,294881,,,294881,1,ERS,,,"Raising and offering fresh organic beef to local restaurants and vendors, otherwise would have to ge",NONRETAIL,,Production,Production and Distribution,,,,446 Allen Creek Rd,,Liberty,KY,42539,,,"446 Allen Creek Rd,Liberty,KY,42539",,,37.246365,-84.95815,,
966,2016,635,36772.97,,,36772.97,1,ERS,ERS,,Kitchen Incubator assisting clients that deliver or mail unprepared packaged food/beverages and meal,RETAIL,,Other,Other,,,,1812 W Muhammad Ali BLVD,,Louisville,KY,40202,,,"1812 W Muhammad Ali BLVD,Louisville,KY,40202","West Muhammad Ali Boulevard, Germantown, Louisville, Jefferson County, Kentucky, 40202, United States of America","(38.2505177, -85.7518494, 0.0)",38.2505177,-85.7518494,0,
967,2016,635,20000,,,20000,1,ERS,,,Meats and Produce,NONRETAIL,,Other,Other,,,,813 Martin Luther Ct,,Versailles,KY,40383,,,"813 Martin Luther Ct,Versailles,KY,40383",,,38.051211,-84.744944,,
968,2016,635,189009,,,189009,1,ERS,,,"Restaurant offering southern/regional cuisine using local meats and produce, fruits and vegetables",NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,214 S Water St,,Georgetown,KY,40324,,,"214 S Water St,Georgetown,KY,40324","South Water Street, Georgetown, Scott County, Kentucky, 40324, United States of America","(38.209275, -84.561589, 0.0)",38.209275,-84.561589,0,
969,2016,1664,50000,,,50000,1,TRF,Not Applicable,,Restaurant bringing fresh foods and spices to a food desert,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,617 PIETY ST,,NEW ORLEANS,LA,70117,,22071001200,"617 PIETY ST,NEW ORLEANS,LA,70117","Pizza Delicious, 617, Piety Street, French Market, Bywater, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9624264, -90.0428774, 0.0)",29.9624264,-90.0428774,0,
970,2016,1664,70000,,,70000,1,TRF,Not Applicable,,cery store in the Vietnamese Community,RETAIL,,Grocery Store,Grocery Store,,,,4646 Michoud Blvd,,NEW ORLEANS,LA,70129,,,"4646 Michoud Blvd,NEW ORLEANS,LA,70129","4646, Michoud Boulevard, Michoud, New Orleans, Orleans Parish, Louisiana, 70129, United States of America","(30.032021408163263, -89.92792474489795, 0.0)",30.03202141,-89.92792474,0,
971,2016,1664,155000,,,155000,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,7212 HAYNE BLVD,,NEW ORLEANS,LA,70126,,22071001724,"7212 HAYNE BLVD,NEW ORLEANS,LA,70126","Hayne Boulevard, Seabrook, New Orleans, Orleans Parish, Louisiana, 70126, United States of America","(30.034601, -90.02184, 0.0)",30.034601,-90.02184,0,
972,2016,1664,463500,,,463500,1,TRF,Not Applicable,,Revamped grocery store with fresh produce and meats,RETAIL,,Grocery Store,Grocery Store,,,,13572 River Road,,DESTREHAN,LA,70047,,,"13572 River Road,DESTREHAN,LA,70047","13572, River Road, Good Hope, Norco, St. Charles Parish, Louisiana, 70047, United States of America","(29.951422033915108, -90.38085348730056, 0.0)",29.95142203,-90.38085349,0,
973,2016,1664,35000,,,35000,1,TRF,Not Applicable,,Revamped grocery store with fresh produce and meats,RETAIL,,Grocery Store,Grocery Store,,,,13572 River Road,,DESTREHAN,LA,70047,,,"13572 River Road,DESTREHAN,LA,70047","13572, River Road, Good Hope, Norco, St. Charles Parish, Louisiana, 70047, United States of America","(29.951422033915108, -90.38085348730056, 0.0)",29.95142203,-90.38085349,0,
974,2016,1664,500000,,,500000,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,2372 ST CLAUDE AVE,SUITE 110,NEW ORLEANS,LA,70117,,22071001800,"2372 ST CLAUDE AVE,NEW ORLEANS,LA,70117","New Orleans Healing Center, 2372, Saint Claude Avenue, French Market, Faubourg Marigny, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9686492, -90.0524517, 0.0)",29.9686492,-90.0524517,0,
975,2016,1664,250000,,,250000,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,3402 TULANE AVE,,NEW ORLEANS,LA,70119,,,"3402 TULANE AVE,NEW ORLEANS,LA,70119","3402, Tulane Avenue, Broadmoor, New Orleans, Orleans Parish, Louisiana, 70119, United States of America","(29.96537493877551, -90.09882669387754, 0.0)",29.96537494,-90.09882669,0,
976,2016,1664,69740.5,,,69740.53,1,TRF,Not Applicable,,Restaurant,RETAIL,,Restaurant,Restaurant and Specialty Sales,,,,617 PIETY ST,,NEW ORLEANS,LA,70117,,22071001200,"617 PIETY ST,NEW ORLEANS,LA,70117","Pizza Delicious, 617, Piety Street, French Market, Bywater, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9624264, -90.0428774, 0.0)",29.9624264,-90.0428774,0,
977,2016,1664,48865.92,,,48865.92,1,TRF,Not Applicable,,Fresh produce and meat in a convenience store,RETAIL,,Corner Store,Corner store,,,,3402 TULANE AVE,,NEW ORLEANS,LA,70119,,,"3402 TULANE AVE,NEW ORLEANS,LA,70119","3402, Tulane Avenue, Broadmoor, New Orleans, Orleans Parish, Louisiana, 70119, United States of America","(29.96537493877551, -90.09882669387754, 0.0)",29.96537494,-90.09882669,0,
978,2016,1664,149551.2,,,149551.2,1,TRF,Not Applicable,,Grocery,RETAIL,,Grocery Store,Grocery Store,,,,215 MARINA RD,,CHALMETTE,LA,70043,,22087030204,"215 MARINA RD,CHALMETTE,LA,70043",,,29.97124,-89.94922,,
979,2016,823,3000000,,,26000000,0.12,ERS,,,To construct a grocery store in a Limited Supermarket Access area,RETAIL,,Grocery Store,Grocery Store,,,,Pershing and King Drive,,Chicago,IL,60653,,,"Pershing and King Drive,Chicago,IL,60653","King Drive & Pershing, South Doctor Martin Luther King Junior Drive, Oakland, Grand Boulevard, Chicago, Cook County, Illinois, 60653, United States of America","(41.8235777, -87.6171194, 0.0)",41.8235777,-87.6171194,0,
980,2016,823,1700000,,,2170000,0.78,ERS,,,"Multi-tenant retail center with 17,678 sf SAL grocery and 23,032 sf Blast Fitness.",RETAIL,,Grocery Store,Grocery Store,,,,1549 S Jefferson Ave,,St. Louis,MO,63104,,29510123100,"1549 S Jefferson Ave,St. Louis,MO,63104","1549, South Jefferson Avenue, Lafayette Square, St. Louis, City of Saint Louis, Missouri, 63104, United States of America","(38.61724986033476, -90.22067150438076, 0.0)",38.61724986,-90.2206715,0,
981,2016,823,712121,,,5578000,0.13,ERS,,,Full service grocery store in commercial real estate space,RETAIL,,Grocery Store,Grocery Store,,,,801 University Ave,,Des Moines,IA,50314,,,"801 University Ave,Des Moines,IA,50314","801, University Avenue, Downtown, Des Moines, Polk County, Iowa, 50314, United States of America","(41.60088261744966, -93.62892197315436, 0.0)",41.60088262,-93.62892197,0,
982,2016,823,700000,,,5600000,0.13,ERS,,,"Project includes a grocery Store, aggregation & distribution Center, and Processing Center.",RETAIL,,Grocery Store,Grocery Store,,,,1500 Lafayette Ave,,St. Louis,MO,63104,,29510123200,"1500 Lafayette Ave,St. Louis,MO,63104","1500, Lafayette Avenue, Peabody-Darst-Webbe, St. Louis, City of Saint Louis, Missouri, 63104, United States of America","(38.613200327621, -90.20853820658395, 0.0)",38.61320033,-90.20853821,0,
983,2016,823,1000000,,,1075000,0.93,ERS,,,To construct a grocery store in a Limited Supermarket Access area,RETAIL,,Grocery Store,Grocery Store,,,,2322 W Oak St,,Milwaukee,WI,53206,,,"2322 W Oak St,Milwaukee,WI,53206","2322, West Oak Street, Park West, Milwaukee, Milwaukee County, Wisconsin, 53206, United States of America","(43.061935145838724, -87.9420484989862, 0.0)",43.06193515,-87.9420485,0,
984,2016,823,181000,,Cooperative,181000,1,ERS,,,To refinance existing debt of an established food co-op operating out of rental space,RETAIL,,Grocery Store,Grocery Store,,,,2828 East 10th Street,,Indianapolis,IN,46201,,,"2828 East 10th Street,Indianapolis,IN,46201","East 10th Street, Young's Sub, Woodruff Place, Indianapolis, Marion County, Indiana, 46201, United States of America","(39.781165, -86.1377007, 0.0)",39.781165,-86.1377007,0,
985,2016,823,1780000,,,2903359,0.61,ERS,,,To construct a grocery store in a Limited Supermarket Access area,RETAIL,,Grocery Store,Grocery Store,,,,4 Vieux Carre,,East St Louis,IL,62203,,,"4 Vieux Carre,East St Louis,IL,62203",,,38.59547,-90.05656,,
986,2016,823,750000,,,1045900,0.72,ERS,,,To purchase equipment for a new grocery store,RETAIL,,Grocery Store,Grocery Store,,,,561 S. Lewis,,Waukegan,IL,60030,,,"561 S. Lewis,Waukegan,IL,60030",,,42.348906,-87.855629,,
987,2016,823,450000,,,481455,0.93,ERS,,,To construct a grocery store in a Limited Supermarket Access area,RETAIL,,Grocery Store,Grocery Store,,,,1250 Lake Street,,Aurora,IL,60506,,,"1250 Lake Street,Aurora,IL,60506","1250, Lake Street, Reminderville, Bainbridge Township, Geauga County, Ohio, 44202, United States of America","(41.34818108080808, -81.39038486363637, 0.0)",41.34818108,-81.39038486,0,
988,2016,1664,50000,,,50000,1,ERS,Not Applicable,,Restaurant bringing fresh foods and healthy food choices to a food desert,RETAIL,,Restaurant,Restaurant and Specialty Sales,,,,617 PIETY ST,,NEW ORLEANS,LA,70117,,22071001200,"617 PIETY ST,NEW ORLEANS,LA,70117","Pizza Delicious, 617, Piety Street, French Market, Bywater, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9624264, -90.0428774, 0.0)",29.9624264,-90.0428774,0,
989,2016,1664,250000,,,250000,1,ERS,Not Applicable,,Revamped grocery store with fresh produce and meats,RETAIL,,Grocery Store,Grocery Store,,,,138 MURRAY HILL DR,,DESTREHAN,LA,70047,,,"138 MURRAY HILL DR,DESTREHAN,LA,70047","138, Murray Hill Drive, Destrehan, St. Charles Parish, Louisiana, 70047, United States of America","(29.954623187358425, -90.38093312107992, 0.0)",29.95462319,-90.38093312,0,
990,2016,1664,50000,,,50000,1,ERS,Not Applicable,,Grocery selling produce to local restaurants and wholesale.,RETAIL,,Grocery Store,Grocery Store,,,,1740 BENTON ST,,NEW ORLEANS,LA,70117,,,"1740 BENTON ST,NEW ORLEANS,LA,70117","1740, Benton Street, Holy Cross, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9674059, -90.0103246, 0.0)",29.9674059,-90.0103246,0,
991,2016,1664,50000,,,50000,1,ERS,Not Applicable,,This is a convenience store/restaurant that serves fresh seafood.,RETAIL,,Corner Store,Corner store,,,,8009 DOWNMAN RD,,NEW ORLEANS,LA,70126,,22071001724,"8009 DOWNMAN RD,NEW ORLEANS,LA,70126","8009, Downman Road, Seabrook, New Orleans, Orleans Parish, Louisiana, 70126, United States of America","(30.03245665, -90.02637712744385, 0.0)",30.03245665,-90.02637713,0,
992,2016,1664,25000,,,25000,1,ERS,Not Applicable,,This is a convenience store/restaurant that serves fresh seafood.,RETAIL,,Corner Store,Corner store,,,,8009 DOWNMAN RD,,NEW ORLEANS,LA,70126,,22071001724,"8009 DOWNMAN RD,NEW ORLEANS,LA,70126","8009, Downman Road, Seabrook, New Orleans, Orleans Parish, Louisiana, 70126, United States of America","(30.03245665, -90.02637712744385, 0.0)",30.03245665,-90.02637713,0,
993,2016,1664,179387.4,,,179387.4,1,ERS,Not Applicable,,Provide access to healthy food at a fair price; Are a center of community activity,RETAIL,,Other,Other,,,,2372 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,,22071001800,"2372 ST CLAUDE AVE,NEW ORLEANS,LA,70117","New Orleans Healing Center, 2372, Saint Claude Avenue, French Market, Faubourg Marigny, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9686492, -90.0524517, 0.0)",29.9686492,-90.0524517,0,
994,2016,1664,200000,,,200000,1,ERS,Not Applicable,,Provide access to healthy food at a fair price; Are a center of community activity,RETAIL,,Other,Other,,,,2372 ST CLAUDE AVE,,NEW ORLEANS,LA,70117,,22071001800,"2372 ST CLAUDE AVE,NEW ORLEANS,LA,70117","New Orleans Healing Center, 2372, Saint Claude Avenue, French Market, Faubourg Marigny, New Orleans, Orleans Parish, Louisiana, 70117, United States of America","(29.9686492, -90.0524517, 0.0)",29.9686492,-90.0524517,0,
995,2016,1664,75000,,,75000,1,ERS,Not Applicable,,Revamped grocery store with fresh produce and meats,RETAIL,,Grocery Store,Grocery Store,,,,13572 River Rd,,Destrehan,LA,70047,,,"13572 River Rd,Destrehan,LA,70047","13572, River Road, Good Hope, Norco, St. Charles Parish, Louisiana, 70047, United States of America","(29.951422033915108, -90.38085348730056, 0.0)",29.95142203,-90.38085349,0,
996,2016,1664,300000,,,300000,1,ERS,Not Applicable,,Our Farm is the major supplier for the Blair Grocery,NONRETAIL,,Production,Production and Distribution,,,,36 C Newton RD,,Lumberton,MS,39455,,,"36 C Newton RD,Lumberton,MS,39455",,,30.88566,-89.27049,,
997,2016,110,750000,,Cooperative,11900000,0.06,TRF,,,Construction of a new Food Co-op Retail outlet in a food desert tract.,RETAIL,,Grocery Store,Grocery Store,,,,100 Watervliet Avenue,,Albany,NY,12206,,36001000300,"100 Watervliet Avenue,Albany,NY,12206","Honest Weight Food Co-op, 100, Watervliet Avenue, Beverwyck, West Albany, Albany, Albany County, New York, 12206, United States of America","(42.678649199999995, -73.78152309856046, 0.0)",42.6786492,-73.7815231,0,
998,2016,110,250000,,Cooperative,10000000,0.03,ERS,,,"Financed the expansion of Brattleboro Food Co-op, in a census tract adjacent to a food desert.",RETAIL,,Grocery Store,Grocery Store,,,,2 Main Street,,Brattleboro,VT,5301,,50025968500,"2 Main Street,Brattleboro,VT,5301","Brattleboro Food Co-Op, 2, Main Street, Fairview Village, Brattleboro, Windham County, Vermont, 05301, United States of America","(42.8504406, -72.55821457219098, 0.0)",42.8504406,-72.55821457,0,
999,2016,110,10000,,,10000,1,TRF,,,Green Grocery selling local produce and other products in a food desert.,RETAIL,,Grocery Store,Grocery Store,,,,1577 Westminster Road,,Providence,RI,2909,,44007001000,"1577 Westminster Road,Providence,RI,2909",,,41.816032,-71.435776,,
1000,2016,110,200000,,Cooperative,200000,1,ERS,,,"Financed the reset of the Good Tern Food Co-op, in a census tract adjacent to a food desert.",RETAIL,,Grocery Store,Grocery Store,,,,750 Main Street,,Rockland,ME,4841,,,"750 Main Street,Rockland,ME,4841","750, Main Street, Blackinton Corners, Rockland, Knox County, Maine, 04841, United States of America","(44.1121433, -69.1067194, 0.0)",44.1121433,-69.1067194,0,
1001,2016,110,20000,,Cooperative,20000,1,ERS,,,Financed the expansion of Quabbin Harvest Food Co-op a retail food co-op in a food desert tract,RETAIL,,Grocery Store,Grocery Store,,,,131 W. Main Street,,Orange,MA,1364,,25011040501,"131 W. Main Street,Orange,MA,1364","131, Main Street, North Orange, Orange, Franklin County, Massachusetts, 01364, United States of America","(42.635413243902434, -72.26893880487805, 0.0)",42.63541324,-72.2689388,0,
1002,2016,110,1150000,,Cooperative,1150000,1,TRF,,,Financed GreenStar Co-op expansion of retail food co-op to a food desert tract.,RETAIL,,Grocery Store,Grocery Store,,,,307 College Avenue,,Ithaca,NY,14850,,,"307 College Avenue,Ithaca,NY,14850","307, College Avenue, East Ithaca, Ithaca, Ithaca Town, Tompkins County, New York, 14850, United States of America","(42.440760499999996, -76.4850955, 0.0)",42.4407605,-76.4850955,0,
1003,2016,110,175000,,Cooperative,207143.5,0.84,ERS,,,Financed Fiddleheads Food Co-op expansion of retail food co-op adjacent to a food desert tract.,RETAIL,,Grocery Store,Grocery Store,,,,13 Broad St.,,New London,CT,6320,,9011690500,"13 Broad St.,New London,CT,6320","Fiddleheads Food Cooperative, 13, Broad Street, Williams Memorial Park Historic District, Downtown New London, New London, New London County, Connecticut, 06320, United States of America","(41.355899, -72.0997518, 0.0)",41.355899,-72.0997518,0,
1004,2016,110,800000,,Cooperative,950651.5,0.84,TRF,,,New food desert retail food co-op. Address is new and not in TRF but is LSA (250251101005).,RETAIL,,Grocery Store,Grocery Store,,,,3815 Washington Street,,Boston,MA,2130,,25025120201,"3815 Washington Street,Boston,MA,2130","Washington Street, Chinatown, Beacon Hill, Boston, Suffolk County, Massachusetts, 02111, United States of America","(42.3484064, -71.0640842, 0.0)",42.3484064,-71.0640842,0,
1005,2016,110,175000,,Cooperative,175000,1,TRF,,,"Food Co-op (Urban Greens) in LSA Providence Cty RI 3, inc. 5.300 sq. ft. retail and 3,075 of other",RETAIL,,Grocery Store,Grocery Store,,,,93 Cranston Street,,Providence,RI,2909,,,"93 Cranston Street,Providence,RI,2909",,,41.816432,-71.42442,,
